call_id,date,lob,experience,queue,frustration,state,state_frust
1341.0,2019-10,Refinance,NA,NA,1,FL,4
1342.0,2019-10,Servicing,Vehicle Resolution,VR-REC-2,3,GA,4
1343.0,2019-10,United Income,NA,NA,4,TX,4
1344.0,2019-10,Servicing,Fund My Deal,FMD-ENQ-5,5,UT,3
1345.0,2019-10,Servicing,Help Me Catch Up,HMC-CRS-4,3,MI,4
1346.0,2019-10,Refinance,NA,NA,2,WA,4
1347.0,2019-10,Dealer,NA,NA,1,VT,2
1348.0,2019-10,Servicing,Inside Sales,IS-DIG-5,6,OH,4
1349.0,2019-10,Refinance,NA,NA,2,MN,3
1350.0,2019-10,Consumer Auto,NA,NA,2,WY,3
1351.0,2019-10,Servicing,Inside Sales,IS-ESC-5,3,TX,2
1352.0,2019-10,Servicing,Set Up My Loan,SML-CRS-4,6,SC,2
1353.0,2019-10,United Income,NA,NA,2,CA,4
1354.0,2019-10,Dealer,NA,NA,3,MN,4
1355.0,2019-10,Servicing,Close My Account,CMA-REC-1,7,MD,4
1356.0,2019-10,Dealer,NA,NA,3,FL,7
1357.0,2019-10,Dealer,NA,NA,4,OH,4
1358.0,2019-10,Consumer Auto,NA,NA,1,UT,2
1359.0,2019-10,Refinance,NA,NA,2,OR,4
1360.0,2019-10,Servicing,Help Me Catch Up,HMC-ENQ-5,2,OH,5
1361.0,2019-10,Servicing,Navigate My Account,NMA-ESC-1,8,WA,4
1362.0,2019-10,Dealer,NA,NA,2,TX,4
1363.0,2019-10,Servicing,Navigate My Account,NMA-REC-2,3,AR,4
1364.0,2019-10,Consumer Auto,NA,NA,2,GA,3
1365.0,2019-10,Servicing,Fund My Deal,FMD-ENQ-3,8,TX,4
1366.0,2019-10,United Income,NA,NA,2,DC,3
1367.0,2019-10,Servicing,Navigate My Account,NMA-ENQ-3,2,WV,6
1368.0,2019-10,Servicing,Inside Sales,IS-ENQ-5,7,UT,5
1369.0,2019-10,Dealer,NA,NA,2,WI,4
1370.0,2019-10,Consumer Auto,NA,NA,4,ME,4
1371.0,2019-10,Consumer Auto,NA,NA,2,AZ,3
1372.0,2019-10,Dealer,NA,NA,4,FL,6
1373.0,2019-10,Servicing,Inside Sales,IS-COL-2,4,NY,4
1374.0,2019-10,Dealer,NA,NA,2,NY,4
1375.0,2019-10,Consumer Auto,NA,NA,3,NY,4
1376.0,2019-10,Refinance,NA,NA,2,TX,5
1377.0,2019-10,Consumer Auto,NA,NA,1,NY,3
1378.0,2019-10,Consumer Auto,NA,NA,2,KY,3
1379.0,2019-10,United Income,NA,NA,2,CO,3
1380.0,2019-10,Servicing,Decision The Deal,DTD-CRS-1,2,FL,4
1381.0,2019-10,United Income,NA,NA,2,MS,5
1382.0,2019-10,Refinance,NA,NA,2,NY,3
1383.0,2019-10,Dealer,NA,NA,3,WY,4
1384.0,2019-10,Consumer Auto,NA,NA,2,NE,3
1385.0,2019-10,Refinance,NA,NA,2,IL,3
1386.0,2019-10,Servicing,Fund My Deal,FMD-ESC-4,5,PA,4
1387.0,2019-10,Dealer,NA,NA,3,AZ,2
1388.0,2019-10,Refinance,NA,NA,3,NY,3
1389.0,2019-10,Dealer,NA,NA,3,SC,2
1390.0,2019-10,Dealer,NA,NA,2,AZ,7
1391.0,2019-10,Refinance,NA,NA,2,TX,4
1392.0,2019-10,Consumer Auto,NA,NA,1,LA,4
1393.0,2019-10,Servicing,Close My Account,CMA-PW-1,7,OH,5
1394.0,2019-10,Consumer Auto,NA,NA,2,MA,1
1395.0,2019-10,Consumer Auto,NA,NA,2,AL,3
1396.0,2019-10,Consumer Auto,NA,NA,2,WA,3
1397.0,2019-10,Consumer Auto,NA,NA,2,AZ,5
1398.0,2019-10,Consumer Auto,NA,NA,2,PA,3
1399.0,2019-10,Servicing,Vehicle Resolution,VR-CRS-1,6,CT,4
1400.0,2019-10,Consumer Auto,NA,NA,3,HI,1
1401.0,2019-10,Dealer,NA,NA,3,IL,4
1402.0,2019-10,Refinance,NA,NA,2,WA,4
1403.0,2019-10,Dealer,NA,NA,2,NY,5
1404.0,2019-10,Servicing,Keep Me In My Car,KMIC-ESC-5,5,CA,3
1405.0,2019-10,Consumer Auto,NA,NA,2,GA,5
1406.0,2019-10,Servicing,Help Me Catch Up,HMC-ESC-3,6,TN,3
1407.0,2019-10,Refinance,NA,NA,2,NY,5
1408.0,2019-10,Dealer,NA,NA,1,NH,3
1409.0,2019-10,Servicing,Fund My Deal,FMD-ENQ-3,7,VA,2
1410.0,2019-10,Servicing,Help Me Catch Up,HMC-COL-2,2,DE,3
1411.0,2019-10,Servicing,Navigate My Account,NMA-REC-2,3,CA,4
1412.0,2019-10,Servicing,Vehicle Resolution,VR-CRS-4,5,GA,4
1413.0,2019-10,Servicing,Inside Sales,IS-ESC-2,4,PA,5
1414.0,2019-10,Servicing,Set Up My Loan,SML-ESC-1,6,MO,4
1415.0,2019-10,Servicing,Close My Account,CMA-REC-3,4,OR,2
1416.0,2019-10,Dealer,NA,NA,2,CT,6
1417.0,2019-10,Servicing,Close My Account,CMA-DIG-2,4,WA,3
1418.0,2019-10,Consumer Auto,NA,NA,4,SC,2
1419.0,2019-10,Refinance,NA,NA,2,GA,4
1420.0,2019-10,United Income,NA,NA,2,KY,4
1421.0,2019-10,Servicing,Fund My Deal,FMD-REC-2,1,MA,2
1422.0,2019-10,Consumer Auto,NA,NA,3,ME,3
1423.0,2019-10,Servicing,Navigate My Account,NMA-ESC-1,7,UT,4
1424.0,2019-10,Consumer Auto,NA,NA,2,VA,1
1425.0,2019-10,Dealer,NA,NA,2,PA,2
1426.0,2019-10,Consumer Auto,NA,NA,2,FL,6
1427.0,2019-10,Dealer,NA,NA,1,IL,6
1428.0,2019-10,Servicing,Navigate My Account,NMA-ENQ-3,2,IN,3
1429.0,2019-10,Servicing,Move On,MO-REC-3,4,GA,2
1430.0,2019-10,Consumer Auto,NA,NA,1,WI,3
1431.0,2019-10,Consumer Auto,NA,NA,1,IL,4
1432.0,2019-10,Consumer Auto,NA,NA,1,MI,4
1433.0,2019-10,Dealer,NA,NA,3,CA,3
1434.0,2019-10,Servicing,Fund My Deal,FMD-ESC-2,4,TX,6
1435.0,2019-10,Dealer,NA,NA,2,IA,3
1436.0,2019-10,Consumer Auto,NA,NA,2,RI,4
1437.0,2019-10,Dealer,NA,NA,3,MI,6
1438.0,2019-10,Consumer Auto,NA,NA,2,MS,4
1439.0,2019-10,Consumer Auto,NA,NA,3,MI,3
1440.0,2019-10,Servicing,Decision The Deal,DTD-ENQ-1,4,CA,4
1441.0,2019-10,Servicing,Help Me Catch Up,HMC-PW-3,5,CA,4
1442.0,2019-10,Servicing,Fund My Deal,FMD-PW-5,6,OH,5
1443.0,2019-10,Dealer,NA,NA,4,FL,4
1444.0,2019-10,Consumer Auto,NA,NA,1,PA,3
1445.0,2019-10,Refinance,NA,NA,1,CA,3
1446.0,2019-10,Dealer,NA,NA,3,PA,4
1447.0,2019-10,Servicing,Inside Sales,IS-PW-4,9,TX,4
1448.0,2019-10,Servicing,Help Me Catch Up,HMC-REC-5,4,IN,4
1449.0,2019-10,Servicing,Help Me Catch Up,HMC-COL-4,4,TX,5
1450.0,2019-10,Servicing,Decision The Deal,DTD-CRS-1,5,MO,6
1451.0,2019-10,Servicing,Inside Sales,IS-DIG-5,6,VA,2
1452.0,2019-10,Refinance,NA,NA,2,SC,2
1453.0,2019-10,Servicing,Help Me Catch Up,HMC-REC-1,4,FL,4
1454.0,2019-10,United Income,NA,NA,2,WI,4
1455.0,2019-10,Servicing,Close My Account,CMA-ESC-2,6,CT,7
1456.0,2019-10,Servicing,Keep Me In My Car,KMIC-PW-1,8,CO,2
1457.0,2019-10,Servicing,Help Me Catch Up,HMC-COL-4,4,AR,5
1458.0,2019-10,Refinance,NA,NA,2,MT,2
1459.0,2019-10,Servicing,Help Me Catch Up,HMC-REC-1,7,NC,4
1460.0,2019-10,Refinance,NA,NA,3,CA,6
1461.0,2019-10,Servicing,Inside Sales,IS-CRS-3,4,MI,4
1462.0,2019-10,Servicing,Fund My Deal,FMD-ENQ-2,2,MA,2
1463.0,2019-10,Servicing,Close My Account,CMA-DIG-4,4,MN,2
1464.0,2019-10,Consumer Auto,NA,NA,3,FL,4
1465.0,2019-10,Servicing,Move On,MO-DIG-4,2,FL,7
1466.0,2019-10,Refinance,NA,NA,3,DC,2
1467.0,2019-10,Dealer,NA,NA,2,WI,4
1468.0,2019-10,Servicing,Set Up My Loan,SML-CRS-4,5,AL,3
1469.0,2019-10,Consumer Auto,NA,NA,1,WV,4
1470.0,2019-10,Dealer,NA,NA,2,SC,3
1471.0,2019-10,Consumer Auto,NA,NA,3,VA,4
1472.0,2019-10,Dealer,NA,NA,3,WI,4
1473.0,2019-10,Dealer,NA,NA,1,MI,6
1474.0,2019-10,Refinance,NA,NA,4,WA,3
1475.0,2019-10,Servicing,Fund My Deal,FMD-CRS-4,2,PA,4
1476.0,2019-10,United Income,NA,NA,2,SC,1
1477.0,2019-10,Dealer,NA,NA,2,MI,4
1478.0,2019-10,Servicing,Help Me Catch Up,HMC-CRS-4,5,TX,3
1479.0,2019-10,Servicing,Vehicle Resolution,VR-REC-2,3,OH,4
1480.0,2019-10,Consumer Auto,NA,NA,2,CA,4
1481.0,2019-10,Consumer Auto,NA,NA,3,NY,4
1482.0,2019-10,Refinance,NA,NA,2,SC,2
1483.0,2019-10,Servicing,Fund My Deal,FMD-CRS-4,4,OH,4
1484.0,2019-10,Consumer Auto,NA,NA,4,PA,3
1485.0,2019-10,Servicing,Navigate My Account,NMA-REC-1,1,CA,4
1486.0,2019-10,Servicing,Fund My Deal,FMD-PW-1,4,TX,5
1487.0,2019-10,Consumer Auto,NA,NA,5,GA,4
1488.0,2019-10,Servicing,Vehicle Resolution,VR-ENQ-1,4,MA,2
1489.0,2019-10,Servicing,Decision The Deal,DTD-DIG-2,3,OH,4
1490.0,2019-10,Refinance,NA,NA,2,FL,5
1491.0,2019-10,Servicing,Keep Me In My Car,KMIC-COL-2,5,TX,3
1492.0,2019-10,Dealer,NA,NA,5,PA,4
1493.0,2019-10,Servicing,Inside Sales,IS-CRS-2,5,CA,4
1494.0,2019-10,Refinance,NA,NA,4,SC,2
1495.0,2019-10,Refinance,NA,NA,2,NY,5
1496.0,2019-10,Refinance,NA,NA,2,CA,4
1497.0,2019-10,United Income,NA,NA,1,PA,4
1498.0,2019-10,Dealer,NA,NA,1,KY,5
1499.0,2019-10,Refinance,NA,NA,3,NY,2
1500.0,2019-10,Servicing,Close My Account,CMA-ENQ-2,6,CA,5
1501.0,2019-10,Refinance,NA,NA,3,MI,3
1502.0,2019-10,Dealer,NA,NA,3,WA,4
1503.0,2019-10,Servicing,Keep Me In My Car,KMIC-REC-1,4,VA,4
1504.0,2019-10,Dealer,NA,NA,2,PA,4
1505.0,2019-10,Servicing,Help Me Catch Up,HMC-REC-1,3,IA,1
1506.0,2019-10,Consumer Auto,NA,NA,1,FL,4
1507.0,2019-10,United Income,NA,NA,3,FL,3
1508.0,2019-10,Dealer,NA,NA,2,CA,5
1509.0,2019-10,Refinance,NA,NA,2,IL,4
1510.0,2019-10,Servicing,Navigate My Account,NMA-REC-2,4,CA,3
1511.0,2019-10,Consumer Auto,NA,NA,1,FL,5
1512.0,2019-10,Servicing,Inside Sales,IS-DIG-3,4,OH,3
1513.0,2019-10,Servicing,Set Up My Loan,SML-CRS-1,2,WI,4
1514.0,2019-10,Dealer,NA,NA,3,TX,4
1515.0,2019-10,Servicing,Vehicle Resolution,VR-CRS-4,8,NV,5
1516.0,2019-10,Servicing,Keep Me In My Car,KMIC-REC-5,2,NY,6
1517.0,2019-10,Servicing,Navigate My Account,NMA-ESC-1,9,LA,4
1518.0,2019-10,Servicing,Navigate My Account,NMA-ESC-2,4,GA,4
1519.0,2019-10,Servicing,Inside Sales,IS-DIG-1,4,CA,4
1520.0,2019-10,Servicing,Close My Account,CMA-REC-4,4,FL,4
1521.0,2019-10,Refinance,NA,NA,4,FL,3
1522.0,2019-10,Consumer Auto,NA,NA,1,NY,4
1523.0,2019-10,Dealer,NA,NA,1,IL,4
1524.0,2019-10,Dealer,NA,NA,2,PA,3
1525.0,2019-10,Consumer Auto,NA,NA,3,MN,4
1526.0,2019-10,Consumer Auto,NA,NA,1,KS,4
1527.0,2019-10,Dealer,NA,NA,2,TX,3
1528.0,2019-10,Servicing,Outside Sales,OS-CRS-3,2,CO,4
1529.0,2019-10,Refinance,NA,NA,4,IN,5
1530.0,2019-10,Servicing,Fund My Deal,FMD-COL-4,2,CA,4
1531.0,2019-10,Servicing,Fund My Deal,FMD-REC-5,5,VA,3
1532.0,2019-10,Consumer Auto,NA,NA,2,ME,2
1533.0,2019-10,Refinance,NA,NA,3,MI,4
1534.0,2019-10,Dealer,NA,NA,2,NC,4
1535.0,2019-10,Refinance,NA,NA,2,CT,2
1536.0,2019-10,Dealer,NA,NA,2,NY,3
1537.0,2019-10,Dealer,NA,NA,2,MA,2
1538.0,2019-10,Consumer Auto,NA,NA,2,NJ,2
1539.0,2019-10,Dealer,NA,NA,2,WV,7
1540.0,2019-10,Refinance,NA,NA,2,NC,6
1541.0,2019-10,Consumer Auto,NA,NA,4,IL,4
1542.0,2019-10,United Income,NA,NA,2,NY,5
1543.0,2019-10,Dealer,NA,NA,4,MI,4
1544.0,2019-10,Dealer,NA,NA,2,TX,3
1545.0,2019-10,Dealer,NA,NA,5,TX,4
1546.0,2019-10,Servicing,Navigate My Account,NMA-ENQ-3,2,TX,4
1547.0,2019-10,Servicing,Help Me Catch Up,HMC-ENQ-1,3,NJ,5
1548.0,2019-10,Servicing,Move On,MO-ENQ-4,4,NE,4
1549.0,2019-10,United Income,NA,NA,2,VA,2
1550.0,2019-10,Dealer,NA,NA,5,TN,3
1551.0,2019-10,Dealer,NA,NA,2,VA,2
1552.0,2019-10,Dealer,NA,NA,2,MI,4
1553.0,2019-10,Servicing,Inside Sales,IS-PW-5,4,MO,4
1554.0,2019-10,Servicing,Vehicle Resolution,VR-PW-3,4,IL,4
1555.0,2019-10,Dealer,NA,NA,2,IL,4
1556.0,2019-10,Consumer Auto,NA,NA,2,LA,4
1557.0,2019-10,Servicing,Keep Me In My Car,KMIC-COL-2,2,AZ,4
1558.0,2019-10,Servicing,Vehicle Resolution,VR-DIG-2,2,TX,2
1559.0,2019-10,Dealer,NA,NA,2,NY,7
1560.0,2019-10,Dealer,NA,NA,3,CA,4
1.0,2019-11,Servicing,Fund My Deal,FMD-ENQ-3,8,TX,5
2.0,2019-11,Refinance,NA,NA,3,NY,3
3.0,2019-11,Dealer,NA,NA,2,WA,4
4.0,2019-11,Servicing,Close My Account,CMA-REC-4,4,OH,4
5.0,2019-11,Servicing,Set Up My Loan,SML-PW-2,6,NY,4
6.0,2019-11,Dealer,NA,NA,2,NV,3
7.0,2019-11,Servicing,Close My Account,CMA-REC-1,7,AZ,5
8.0,2019-11,Dealer,NA,NA,1,FL,2
9.0,2019-11,Refinance,NA,NA,4,KY,3
10.0,2019-11,Servicing,Close My Account,CMA-CRS-2,5,IL,4
11.0,2019-11,Dealer,NA,NA,2,MI,3
12.0,2019-11,United Income,NA,NA,3,PA,3
13.0,2019-11,Consumer Auto,NA,NA,2,IN,2
14.0,2019-11,Servicing,Move On,MO-REC-2,4,CA,5
15.0,2019-11,Servicing,Navigate My Account,NMA-REC-1,2,CA,2
16.0,2019-11,Consumer Auto,NA,NA,4,WI,3
17.0,2019-11,Dealer,NA,NA,5,PA,3
18.0,2019-11,Dealer,NA,NA,2,NY,4
19.0,2019-11,Servicing,Move On,MO-CRS-2,3,CA,3
20.0,2019-11,United Income,NA,NA,2,KY,3
21.0,2019-11,Refinance,NA,NA,3,WA,6
22.0,2019-11,Consumer Auto,NA,NA,1,CO,3
23.0,2019-11,Servicing,Inside Sales,IS-ESC-2,3,NC,4
24.0,2019-11,Dealer,NA,NA,2,GA,3
25.0,2019-11,Dealer,NA,NA,5,IA,3
26.0,2019-11,Refinance,NA,NA,2,CA,4
27.0,2019-11,Servicing,Vehicle Resolution,VR-ESC-4,3,SC,4
28.0,2019-11,Dealer,NA,NA,2,MN,2
29.0,2019-11,Servicing,Inside Sales,IS-PW-1,6,NJ,3
30.0,2019-11,Servicing,Decision The Deal,DTD-CRS-1,4,IN,2
31.0,2019-11,Dealer,NA,NA,3,CA,4
32.0,2019-11,Servicing,Decision The Deal,DTD-CRS-1,4,DE,5
33.0,2019-11,Consumer Auto,NA,NA,2,NM,3
34.0,2019-11,Dealer,NA,NA,3,VA,3
35.0,2019-11,Servicing,Inside Sales,IS-CRS-3,3,OH,4
36.0,2019-11,Dealer,NA,NA,2,TX,4
37.0,2019-11,Consumer Auto,NA,NA,2,MI,4
38.0,2019-11,Refinance,NA,NA,2,OH,4
39.0,2019-11,Consumer Auto,NA,NA,3,IL,3
40.0,2019-11,Servicing,Set Up My Loan,SML-COL-1,2,VT,2
41.0,2019-11,Dealer,NA,NA,2,NY,3
42.0,2019-11,Dealer,NA,NA,4,CA,4
43.0,2019-11,Dealer,NA,NA,2,MI,5
44.0,2019-11,Consumer Auto,NA,NA,2,MN,4
45.0,2019-11,Servicing,Close My Account,CMA-DIG-1,4,MD,4
46.0,2019-11,Servicing,Close My Account,CMA-REC-2,3,MA,2
47.0,2019-11,Consumer Auto,NA,NA,2,LA,4
48.0,2019-11,Dealer,NA,NA,3,NY,4
49.0,2019-11,Servicing,Fund My Deal,FMD-DIG-2,4,KY,4
50.0,2019-11,Dealer,NA,NA,2,FL,4
51.0,2019-11,Dealer,NA,NA,3,NC,6
52.0,2019-11,Consumer Auto,NA,NA,2,TX,4
53.0,2019-11,Refinance,NA,NA,1,FL,4
54.0,2019-11,Servicing,Set Up My Loan,SML-CRS-1,2,TX,6
55.0,2019-11,Refinance,NA,NA,2,GA,3
56.0,2019-11,Dealer,NA,NA,1,CT,6
57.0,2019-11,Servicing,Fund My Deal,FMD-ESC-5,4,NC,3
58.0,2019-11,Consumer Auto,NA,NA,3,NJ,2
59.0,2019-11,Dealer,NA,NA,1,TN,7
60.0,2019-11,Servicing,Close My Account,CMA-CRS-2,4,TN,4
61.0,2019-11,Servicing,Manage My Leads,MML-REC-3,3,MA,2
62.0,2019-11,Servicing,Help Me Catch Up,HMC-ENQ-2,2,MI,5
63.0,2019-11,Dealer,NA,NA,3,IL,4
64.0,2019-11,Servicing,Move On,MO-ENQ-3,3,MD,6
65.0,2019-11,Servicing,Navigate My Account,NMA-REC-1,2,NE,6
66.0,2019-11,Dealer,NA,NA,4,MD,4
67.0,2019-11,Dealer,NA,NA,1,WY,4
68.0,2019-11,Servicing,Vehicle Resolution,VR-ESC-3,6,AZ,4
69.0,2019-11,Servicing,Navigate My Account,NMA-ESC-2,5,CA,3
70.0,2019-11,Dealer,NA,NA,1,PA,4
71.0,2019-11,Refinance,NA,NA,2,NC,4
72.0,2019-11,Refinance,NA,NA,3,TX,4
73.0,2019-11,Dealer,NA,NA,4,NY,4
74.0,2019-11,United Income,NA,NA,3,MI,4
75.0,2019-11,United Income,NA,NA,2,CA,3
76.0,2019-11,Refinance,NA,NA,3,FL,4
77.0,2019-11,United Income,NA,NA,3,NY,5
78.0,2019-11,Servicing,Close My Account,CMA-REC-2,6,MT,3
79.0,2019-11,Consumer Auto,NA,NA,2,OK,6
80.0,2019-11,Refinance,NA,NA,5,CT,5
81.0,2019-11,Servicing,Decision The Deal,DTD-CRS-2,1,KY,5
82.0,2019-11,Servicing,Vehicle Resolution,VR-CRS-4,9,LA,7
83.0,2019-11,United Income,NA,NA,2,PA,4
84.0,2019-11,Servicing,Help Me Catch Up,HMC-PW-1,4,FL,3
85.0,2019-11,Servicing,Help Me Catch Up,HMC-REC-1,4,CA,3
86.0,2019-11,Servicing,Fund My Deal,FMD-DIG-1,6,CA,4
87.0,2019-11,Dealer,NA,NA,4,FL,3
88.0,2019-11,Consumer Auto,NA,NA,3,UT,2
89.0,2019-11,Servicing,Fund My Deal,FMD-ENQ-3,8,GA,3
90.0,2019-11,United Income,NA,NA,2,CA,4
91.0,2019-11,Dealer,NA,NA,3,CO,2
92.0,2019-11,Consumer Auto,NA,NA,2,OH,4
93.0,2019-11,Dealer,NA,NA,2,MD,4
94.0,2019-11,Dealer,NA,NA,2,NC,2
95.0,2019-11,Servicing,Help Me Catch Up,HMC-REC-2,2,NC,3
96.0,2019-11,Consumer Auto,NA,NA,2,TX,2
97.0,2019-11,Servicing,Navigate My Account,NMA-DIG-3,6,CA,4
98.0,2019-11,Servicing,Set Up My Loan,SML-ENQ-4,2,CA,4
99.0,2019-11,Servicing,Inside Sales,IS-DIG-3,4,NM,4
100.0,2019-11,Refinance,NA,NA,5,FL,5
101.0,2019-11,Servicing,Inside Sales,IS-ESC-5,2,TX,3
102.0,2019-11,Dealer,NA,NA,2,KS,3
103.0,2019-11,Dealer,NA,NA,2,CO,1
104.0,2019-11,Dealer,NA,NA,5,AR,4
105.0,2019-11,Servicing,Help Me Catch Up,HMC-COL-3,5,CT,4
106.0,2019-11,Dealer,NA,NA,3,TX,5
107.0,2019-11,Refinance,NA,NA,2,FL,2
108.0,2019-11,Dealer,NA,NA,3,WI,2
109.0,2019-11,United Income,NA,NA,2,MI,4
110.0,2019-11,Consumer Auto,NA,NA,3,TX,3
111.0,2019-11,Servicing,Vehicle Resolution,VR-PW-2,4,OH,3
112.0,2019-11,Dealer,NA,NA,2,VA,2
113.0,2019-11,Dealer,NA,NA,2,TX,4
114.0,2019-11,Servicing,Fund My Deal,FMD-ESC-2,3,VA,2
115.0,2019-11,Dealer,NA,NA,3,OR,6
116.0,2019-11,Dealer,NA,NA,1,NE,4
117.0,2019-11,Consumer Auto,NA,NA,1,OR,5
118.0,2019-11,Servicing,Fund My Deal,FMD-DIG-1,5,CA,6
119.0,2019-11,Dealer,NA,NA,2,MI,5
120.0,2019-11,Consumer Auto,NA,NA,3,NJ,2
121.0,2019-11,Refinance,NA,NA,4,TX,3
122.0,2019-11,Servicing,Keep Me In My Car,KMIC-COL-2,2,IN,4
123.0,2019-11,Dealer,NA,NA,3,NC,3
124.0,2019-11,Servicing,Help Me Catch Up,HMC-CRS-1,4,MD,5
125.0,2019-11,Refinance,NA,NA,2,FL,4
126.0,2019-11,Dealer,NA,NA,3,OH,3
127.0,2019-11,Servicing,Decision The Deal,DTD-ENQ-1,4,MA,2
128.0,2019-11,Dealer,NA,NA,2,NY,3
129.0,2019-11,Refinance,NA,NA,2,CA,4
130.0,2019-11,Dealer,NA,NA,3,AZ,2
131.0,2019-11,Servicing,Decision The Deal,DTD-REC-2,7,FL,4
132.0,2019-11,Consumer Auto,NA,NA,2,FL,4
133.0,2019-11,Consumer Auto,NA,NA,2,CA,3
134.0,2019-11,Servicing,Navigate My Account,NMA-REC-1,4,MN,7
135.0,2019-11,Dealer,NA,NA,2,CA,4
136.0,2019-11,Refinance,NA,NA,3,VA,2
137.0,2019-11,Consumer Auto,NA,NA,2,CA,4
138.0,2019-11,Dealer,NA,NA,4,OH,5
139.0,2019-11,Refinance,NA,NA,1,TX,3
140.0,2019-11,Dealer,NA,NA,2,MO,3
141.0,2019-11,Dealer,NA,NA,3,CA,2
142.0,2019-11,Dealer,NA,NA,2,AL,2
143.0,2019-11,Dealer,NA,NA,2,MA,2
144.0,2019-11,Dealer,NA,NA,2,TX,2
145.0,2019-11,Consumer Auto,NA,NA,3,PA,4
146.0,2019-11,Dealer,NA,NA,2,IL,4
147.0,2019-11,Consumer Auto,NA,NA,2,NC,3
148.0,2019-11,Consumer Auto,NA,NA,3,PA,4
149.0,2019-11,Consumer Auto,NA,NA,2,SD,3
150.0,2019-11,Consumer Auto,NA,NA,2,AZ,4
151.0,2019-11,Dealer,NA,NA,2,NC,4
152.0,2019-11,Servicing,Fund My Deal,FMD-PW-5,5,CO,2
153.0,2019-11,Servicing,Close My Account,CMA-ESC-3,3,MN,4
154.0,2019-11,Refinance,NA,NA,2,NV,6
155.0,2019-11,Refinance,NA,NA,2,CA,4
156.0,2019-11,Consumer Auto,NA,NA,2,WI,3
157.0,2019-11,Consumer Auto,NA,NA,4,WI,4
158.0,2019-11,Servicing,Keep Me In My Car,KMIC-ESC-2,9,OH,4
159.0,2019-11,Servicing,Help Me Catch Up,HMC-REC-3,4,AZ,3
160.0,2019-11,Servicing,Manage My Leads,MML-REC-3,4,IL,4
161.0,2019-11,Servicing,Navigate My Account,NMA-REC-2,2,LA,6
162.0,2019-11,Dealer,NA,NA,2,MO,5
163.0,2019-11,Dealer,NA,NA,3,TX,2
164.0,2019-11,Consumer Auto,NA,NA,1,AZ,2
165.0,2019-11,United Income,NA,NA,1,CO,2
166.0,2019-11,Servicing,Manage My Leads,MML-ENQ-2,3,FL,4
167.0,2019-11,Servicing,Fund My Deal,FMD-ENQ-1,4,OK,4
168.0,2019-11,Servicing,Manage My Leads,MML-COL-3,3,NJ,6
169.0,2019-11,Dealer,NA,NA,2,TX,4
170.0,2019-11,Dealer,NA,NA,1,VA,2
171.0,2019-11,Servicing,Set Up My Loan,SML-PW-1,7,IN,3
172.0,2019-11,United Income,NA,NA,2,NC,3
173.0,2019-11,Dealer,NA,NA,2,IN,4
174.0,2019-11,Servicing,Keep Me In My Car,KMIC-ESC-3,3,FL,5
175.0,2019-11,Servicing,Inside Sales,IS-DIG-2,2,CA,3
176.0,2019-11,Consumer Auto,NA,NA,2,NM,2
177.0,2019-11,Consumer Auto,NA,NA,2,CT,3
178.0,2019-11,Servicing,Help Me Catch Up,HMC-ENQ-1,4,IN,3
179.0,2019-11,Consumer Auto,NA,NA,2,IL,3
180.0,2019-11,Dealer,NA,NA,1,OR,3
181.0,2019-11,Servicing,Decision The Deal,DTD-DIG-2,4,FL,4
182.0,2019-11,Consumer Auto,NA,NA,3,CA,4
183.0,2019-11,Consumer Auto,NA,NA,2,CA,4
184.0,2019-11,Dealer,NA,NA,2,CO,2
185.0,2019-11,Dealer,NA,NA,4,CA,2
186.0,2019-11,Dealer,NA,NA,2,CA,3
187.0,2019-11,Servicing,Vehicle Resolution,VR-REC-1,3,MD,7
188.0,2019-11,Dealer,NA,NA,2,CA,2
189.0,2019-11,Consumer Auto,NA,NA,3,CA,4
190.0,2019-11,Dealer,NA,NA,4,CA,4
191.0,2019-11,Consumer Auto,NA,NA,2,TX,3
192.0,2019-11,Consumer Auto,NA,NA,4,CA,3
193.0,2019-11,Servicing,Navigate My Account,NMA-ESC-1,8,NY,4
194.0,2019-11,Dealer,NA,NA,2,PA,6
195.0,2019-11,Dealer,NA,NA,5,NY,4
196.0,2019-11,Servicing,Manage My Leads,MML-ESC-2,7,KS,4
197.0,2019-11,Servicing,Set Up My Loan,SML-DIG-2,3,KY,3
198.0,2019-11,Servicing,Decision The Deal,DTD-PW-2,4,CA,4
199.0,2019-11,Dealer,NA,NA,2,CA,4
200.0,2019-11,Servicing,Fund My Deal,FMD-PW-3,4,FL,4
201.0,2019-11,Servicing,Outside Sales,OS-CRS-1,6,FL,6
202.0,2019-11,Servicing,Close My Account,CMA-COL-3,4,FL,4
203.0,2019-11,Servicing,Inside Sales,IS-CRS-3,4,FL,3
204.0,2019-11,Dealer,NA,NA,5,NY,4
205.0,2019-11,Servicing,Fund My Deal,FMD-COL-2,5,MO,3
206.0,2019-11,Consumer Auto,NA,NA,2,UT,2
207.0,2019-11,Servicing,Vehicle Resolution,VR-DIG-4,6,SC,2
208.0,2019-11,Dealer,NA,NA,4,MA,3
209.0,2019-11,Consumer Auto,NA,NA,1,NY,6
210.0,2019-11,Refinance,NA,NA,4,NY,4
211.0,2019-11,Dealer,NA,NA,1,WA,4
212.0,2019-11,Dealer,NA,NA,5,NY,6
213.0,2019-11,Consumer Auto,NA,NA,2,OK,3
